Stroma; POLYGON; 128, 128, 128; 295,830;297,832;300,832;302,834;303,835;304,835;305,836;306,837;308,837;310,838;311,840;313,840;314,841;315,842;316,844;318,846;320,847;320,848;322,850;323,850;324,851;325,852;325,853;327,855;328,855;329,856;330,857;331,858;332,859;333,860;334,862;334,863;336,864;337,866;338,867;338,868;339,868;341,869;341,870;342,871;344,871;344,872;345,872;346,874;347,874;347,875;348,875;349,875;350,877;351,877;352,877;352,878;353,880;355,882;357,882;360,885;362,887;365,888;365,889;366,889;367,890;368,890;369,890;370,892;372,895;376,896;378,898;380,899;382,901;384,901;387,902;387,903;388,903;390,903;391,903;392,904;393,904;394,904;395,904;396,905;399,905;401,906;402,906;403,906;404,906;405,906;407,906;411,906;415,906;420,907;424,907;428,908;430,908;431,908;433,908;434,908;435,908;438,908;443,908;447,908;449,908;452,908;455,908;458,908;460,908;461,908;462,907;463,905;463,904;465,904;466,902;468,901;469,898;472,893;472,891;472,887;472,885;472,883;472,880;472,877;471,873;471,868;471,867;471,866;470,862;469,861;468,857;468,856;468,854;468,853;
Stroma; POLYGON; 128, 128, 128; 387,775;386,775;384,775;384,774;383,774;382,774;381,774;378,774;377,774;376,774;376,775;375,775;374,775;372,775;371,775;370,775;369,775;368,775;366,775;365,775;364,775;363,775;362,774;360,773;359,773;357,773;356,773;354,773;353,773;353,774;351,777;350,778;349,778;348,779;347,780;345,782;345,784;344,785;342,787;340,790;339,792;339,793;339,795;339,798;339,802;339,805;339,806;339,807;339,808;339,809;339,810;336,810;333,806;330,806;327,804;324,801;322,800;318,798;315,798;312,797;312,796;310,795;309,794;307,793;307,792;306,789;304,784;303,781;302,778;301,776;299,773;299,771;299,770;299,766;299,764;299,760;299,758;299,755;300,753;302,749;303,746;306,742;307,742;308,741;311,741;314,741;318,741;321,741;326,741;332,741;340,741;347,741;354,741;361,740;365,739;366,739;367,739;369,739;371,739;374,741;377,743;379,743;382,744;382,745;382,746;384,747;384,748;385,748;385,749;386,749;386,750;386,751;386,752;386,753;386,754;386,756;386,758;386,759;386,760;387,761;387,762;388,762;388,764;389,765;391,766;391,767;393,768;394,768;396,770;397,771;398,772;399,773;399,774;399,775;399,776;399,777;399,778;398,778;398,779;397,780;397,781;397,782;397,783;397,784;396,785;396,786;396,788;396,789;396,791;396,792;396,793;396,794;396,795;396,796;395,796;395,797;394,797;392,797;391,798;390,799;390,800;389,801;388,802;388,804;388,806;388,807;387,809;387,810;386,813;385,814;385,815;385,817;385,819;385,820;385,822;385,823;385,825;385,827;385,828;385,830;386,831;388,833;390,834;393,837;395,837;398,838;401,839;404,840;407,840;410,840;413,840;416,840;420,840;424,840;430,839;435,837;441,834;446,830;450,826;453,823;456,818;458,813;459,809;459,805;459,800;459,794;460,788;461,783;462,779;462,774;462,773;462,771;459,767;456,763;454,762;453,760;452,759;450,759;449,759;446,759;444,758;441,757;439,756;437,756;434,756;433,756;431,756;430,756;429,756;428,756;426,756;425,756;424,757;422,759;419,761;417,762;415,764;415,765;413,766;413,767;411,768;411,769;410,769;408,769;407,769;406,769;404,770;402,772;401,772;400,772;399,772;398,772;397,773;396,773;395,773;395,774;394,774;393,774;392,774;391,774;390,774;389,774;388,774;387,774;386,774;385,774;
Stroma; POLYGON; 128, 128, 128; 389,798;388,798;387,798;385,798;384,798;383,799;380,799;379,799;378,799;375,799;372,800;369,800;368,800;367,800;365,800;364,801;363,801;362,801;361,801;361,802;360,803;358,803;357,805;356,805;355,805;354,806;352,807;351,808;350,808;350,809;350,811;350,813;350,814;350,818;350,819;350,820;350,821;351,821;353,822;355,822;358,822;361,822;363,822;366,822;370,822;373,822;375,822;380,822;387,822;394,822;399,822;400,822;401,822;402,821;402,820;402,818;402,817;402,814;
Stroma; POLYGON; 128, 128, 128; 183,817;183,818;183,819;183,820;183,822;185,825;188,828;192,832;194,834;195,835;196,836;196,837;196,841;196,842;196,843;195,845;195,846;194,848;192,850;192,851;191,851;190,852;189,853;189,854;188,856;186,858;185,860;183,861;182,862;178,864;178,866;178,867;178,868;178,869;178,870;177,872;176,872;176,873;176,874;176,875;176,876;176,879;176,881;176,882;176,884;176,885;176,886;176,887;176,891;176,893;176,894;176,896;176,897;179,898;183,901;185,901;188,904;189,904;189,905;190,905;191,905;193,906;194,906;196,906;197,906;198,906;199,906;200,906;202,906;205,906;207,906;211,907;212,907;213,907;216,907;217,907;218,907;219,907;220,907;221,906;221,905;222,905;223,904;224,903;226,903;227,903;228,902;229,902;230,902;231,902;232,902;235,900;237,900;239,900;240,900;240,899;242,898;242,897;244,897;245,897;248,897;249,897;250,896;251,896;252,895;253,895;254,894;255,894;256,894;257,894;258,892;258,891;259,890;261,889;262,888;263,887;264,887;265,886;265,885;265,883;265,882;266,880;266,879;267,877;267,876;267,875;268,875;268,874;268,872;268,871;268,869;268,868;268,866;269,865;270,864;270,863;271,862;271,860;271,859;271,858;271,857;271,856;272,854;273,854;274,852;275,852;275,851;277,849;277,847;277,846;278,845;279,843;279,841;279,838;280,836;281,836;281,834;281,833;
Specular reflection; POLYGON; 191, 91, 22; 371,798;371,799;370,799;369,799;368,799;367,799;366,799;365,799;364,799;363,799;362,799;360,799;359,799;358,799;356,799;354,799;353,799;352,799;351,799;350,799;348,799;347,799;345,799;344,799;344,798;344,796;344,795;344,794;344,793;344,792;345,790;345,789;345,788;345,787;345,786;345,785;345,784;346,783;348,782;349,781;350,781;351,780;352,778;353,777;354,777;355,777;357,777;358,775;359,775;360,774;361,774;362,774;364,774;365,774;367,774;368,774;369,775;373,776;374,778;375,778;376,778;377,778;378,777;379,777;380,777;381,777;382,776;385,776;386,776;387,776;388,776;389,776;390,776;391,776;392,776;393,776;394,776;395,776;396,776;397,776;397,778;397,779;397,781;397,782;397,783;397,784;397,786;396,787;395,788;394,790;393,791;393,792;392,792;391,793;390,794;389,795;388,795;387,796;387,797;387,798;386,799;385,799;385,800;384,800;382,801;381,801;380,802;379,802;378,802;377,802;376,802;374,802;373,802;371,802;370,802;369,802;368,802;367,802;366,802;365,802;364,802;363,802;362,802;360,801;359,801;358,800;357,800;356,799;355,798;354,798;
Specular reflection; POLYGON; 191, 91, 22; 348,786;347,786;345,786;344,788;343,788;342,788;342,789;341,789;341,790;341,791;341,792;341,793;341,794;342,795;343,795;344,795;346,796;347,796;347,797;348,797;
Specular reflection; POLYGON; 191, 91, 22; 181,825;181,826;180,826;179,827;178,830;177,832;175,834;175,836;174,837;173,837;173,838;172,838;172,839;171,839;170,839;169,840;168,840;166,840;165,840;162,841;160,841;157,841;155,841;152,841;148,841;144,840;141,839;138,839;133,836;132,834;128,834;125,833;125,832;124,832;123,832;122,831;121,829;120,828;117,826;115,825;113,822;112,822;110,822;109,821;108,821;106,820;104,820;103,820;101,821;98,821;96,821;93,821;90,823;89,824;86,825;86,826;84,829;83,829;83,830;82,831;80,832;79,833;75,835;73,836;70,836;68,837;68,838;66,838;65,840;62,841;59,842;54,843;51,843;48,844;46,844;45,844;44,844;41,844;40,844;38,844;34,844;31,843;28,840;27,840;26,839;26,838;26,835;26,833;26,832;26,829;26,828;26,827;26,825;26,824;26,823;26,822;26,820;25,820;25,819;25,818;25,817;25,816;25,814;25,813;25,811;25,810;26,808;28,807;28,806;30,805;31,804;35,803;36,803;37,803;38,802;39,802;40,801;42,801;44,801;47,801;47,800;49,799;50,799;51,798;52,798;54,797;56,796;58,795;59,795;61,793;62,792;63,792;66,792;67,792;69,791;70,790;71,790;72,790;73,790;74,790;77,790;80,790;84,790;86,790;88,790;90,790;93,790;95,790;96,790;98,790;99,790;100,790;101,790;102,790;103,790;104,790;106,789;107,789;109,788;111,788;112,788;114,787;115,787;117,787;119,787;122,787;123,787;124,787;125,787;126,787;127,787;128,787;129,787;130,787;131,787;133,787;134,787;135,787;136,787;137,787;139,787;140,787;141,787;142,787;143,787;145,787;147,787;150,788;152,788;154,788;155,788;156,788;157,790;159,790;161,792;161,793;161,794;162,795;163,796;164,797;165,798;167,799;167,800;168,801;169,801;169,802;169,803;170,803;170,804;170,805;170,806;170,807;171,807;171,808;172,809;173,809;174,810;174,811;176,812;177,812;178,813;179,813;180,813;180,814;181,815;181,817;183,819;184,820;185,820;185,822;185,823;185,824;185,825;185,827;185,829;185,831;185,834;185,836;185,837;185,840;
Specular reflection; POLYGON; 191, 91, 22; 302,828;301,828;300,828;299,828;297,828;296,829;295,830;293,832;292,833;291,834;289,835;288,835;286,836;284,838;283,838;282,838;281,839;280,840;279,840;278,840;278,841;277,842;276,843;275,843;274,844;274,845;274,846;273,846;272,847;271,848;270,850;270,851;270,852;270,853;269,854;269,856;268,859;268,860;268,861;268,862;268,864;267,866;267,868;266,869;266,870;266,871;266,872;265,874;265,875;263,877;262,877;262,878;261,879;260,879;260,881;259,882;258,883;257,884;256,885;255,886;254,888;254,889;254,890;253,892;252,894;250,896;250,897;249,899;248,899;248,901;248,902;248,903;248,904;247,907;247,909;247,910;247,914;247,915;247,917;247,919;247,921;247,922;247,923;248,925;253,928;253,929;256,931;257,932;258,934;261,934;266,937;268,938;271,939;274,939;275,939;277,939;279,939;280,939;281,940;283,940;285,941;287,941;289,941;291,941;292,941;293,941;294,941;295,941;296,939;297,939;299,938;300,938;303,935;304,935;305,933;306,932;308,930;311,929;314,926;315,926;315,925;317,924;318,924;318,923;319,923;320,921;320,920;321,920;321,919;322,919;323,917;323,915;323,914;325,912;326,912;327,912;328,912;330,914;334,916;337,917;340,919;341,919;342,919;343,919;344,919;346,919;350,920;353,920;357,921;359,922;362,922;365,922;366,922;367,922;368,922;369,922;371,921;373,919;374,919;377,917;377,916;378,916;378,915;378,914;378,913;378,911;380,909;380,908;380,907;380,905;380,903;380,902;380,900;380,899;380,897;380,896;380,895;380,894;380,893;380,891;379,889;378,888;374,885;372,883;371,883;371,882;371,881;369,880;369,879;368,879;367,878;367,877;365,877;363,877;361,876;360,875;359,875;358,874;357,872;356,872;354,871;353,870;352,870;350,869;348,869;345,868;345,866;344,866;343,865;343,864;342,864;341,863;341,861;340,860;338,859;338,858;337,857;337,856;337,854;337,853;336,853;336,852;336,851;335,848;335,847;334,846;333,845;333,844;331,843;331,842;330,842;330,841;329,840;328,839;327,839;327,838;325,836;324,835;324,834;323,833;322,833;322,832;321,832;319,831;317,830;316,830;315,830;314,828;313,828;311,828;310,828;309,828;308,828;307,828;306,828;304,828;303,828;302,828;301,828;300,828;299,828;298,828;296,828;295,828;295,829;
Stroma; POLYGON; 128, 128, 128; 74,172;73,170;72,169;72,167;72,166;72,165;72,164;72,162;72,160;73,157;75,155;76,154;81,152;82,151;85,150;90,147;91,147;95,143;96,143;98,141;100,140;104,137;105,136;108,136;113,134;116,133;117,132;121,129;123,128;123,127;125,126;126,126;128,126;129,125;130,123;132,121;133,120;133,117;133,115;135,113;136,110;138,108;139,106;140,103;140,102;140,100;141,97;142,95;145,93;147,90;147,89;149,87;150,84;154,80;155,80;155,76;155,75;155,74;156,73;156,72;158,70;160,69;161,68;163,68;166,67;168,66;168,65;168,64;170,64;171,64;172,64;175,64;177,63;180,63;184,63;185,63;187,63;188,63;191,63;192,63;194,64;197,66;199,67;201,68;203,70;204,71;205,72;207,73;208,75;209,75;210,77;212,80;214,81;216,82;217,83;217,84;218,84;219,85;220,86;221,86;222,86;223,86;224,86;225,86;226,86;226,87;227,87;228,88;228,89;228,90;229,91;229,92;230,92;231,92;233,93;234,93;235,94;236,96;236,97;236,98;236,99;236,100;236,101;236,102;236,103;237,104;238,104;239,105;239,106;240,107;243,107;243,109;244,110;246,112;248,112;249,113;251,115;251,116;253,116;254,117;255,117;256,117;257,117;258,118;260,118;262,118;266,118;267,118;269,118;270,118;272,118;273,118;274,118;277,118;279,118;281,118;282,118;283,118;283,117;284,115;284,113;285,112;285,111;285,110;285,109;285,108;285,107;285,105;283,102;283,100;282,99;282,98;280,96;279,93;278,93;275,92;273,91;271,89;269,88;268,87;267,85;266,82;265,81;264,79;264,78;264,76;262,73;261,72;260,69;259,66;258,65;258,62;257,61;257,60;258,59;258,58;260,58;263,58;266,57;269,56;273,55;279,54;284,53;290,53;297,52;305,51;314,51;323,50;333,50;342,49;353,47;363,46;371,44;372,43;373,43;374,43;377,43;379,42;381,42;383,42;384,41;385,41;386,41;388,41;391,41;394,41;395,41;396,41;397,41;401,41;404,41;408,44;410,45;413,45;414,45;415,45;416,45;417,45;419,47;423,47;426,49;431,51;435,52;437,53;440,53;441,53;442,53;443,53;445,53;446,53;448,53;449,53;450,53;452,53;453,53;456,53;459,53;461,53;464,54;465,55;466,56;467,57;467,58;468,60;469,62;469,64;471,67;471,69;471,71;471,73;471,75;471,76;471,78;471,79;471,82;471,84;471,85;472,87;472,88;472,89;472,90;472,91;472,93;472,94;472,96;472,97;472,98;472,100;472,101;472,103;472,105;473,105;474,106;475,106;475,107;477,108;478,109;480,110;480,111;481,111;481,112;482,113;482,114;482,115;482,116;482,117;482,118;482,120;481,122;480,123;479,123;478,123;476,123;475,124;475,125;474,125;474,126;473,128;473,130;471,131;470,131;469,132;469,133;469,134;469,136;469,137;469,139;467,139;466,140;466,141;466,142;466,143;466,145;466,146;466,147;467,148;468,150;469,151;470,152;472,154;473,154;475,155;476,157;479,159;480,159;480,160;481,161;482,162;482,164;483,164;484,165;484,166;485,167;486,170;486,171;486,172;486,173;487,174;488,175;488,176;488,178;488,179;488,181;488,182;488,183;488,184;491,187;491,188;491,189;493,191;
Stroma; POLYGON; 128, 128, 128; 568,173;566,173;565,172;562,171;562,169;561,168;560,167;559,166;558,165;557,165;556,163;554,162;553,162;551,162;550,162;549,162;548,161;548,159;547,158;547,157;547,156;547,155;547,153;547,151;547,150;547,149;547,148;547,147;547,146;546,145;545,144;545,143;545,142;545,141;544,140;543,138;542,138;539,136;538,136;538,135;537,135;536,135;535,135;534,134;533,133;532,133;531,133;529,131;525,131;524,130;523,130;522,130;521,129;520,129;518,129;516,129;515,129;514,129;513,128;512,128;511,128;510,128;510,127;508,127;505,126;504,125;503,125;502,125;500,124;499,124;498,124;497,123;496,122;494,122;492,121;490,119;489,119;487,118;486,117;485,117;484,116;483,116;482,116;481,116;480,116;478,115;475,115;472,115;468,115;466,113;464,113;462,113;460,112;458,112;455,110;453,108;450,106;447,104;443,101;440,99;439,98;438,96;436,95;435,91;434,90;433,88;432,84;432,82;431,80;431,77;431,75;431,72;430,70;430,67;430,64;430,62;430,59;430,58;430,57;430,56;430,55;432,53;433,52;434,52;435,52;437,51;438,51;439,50;441,50;443,50;445,49;446,49;449,49;453,49;456,49;458,49;461,49;463,49;465,49;466,49;467,49;470,49;474,49;477,49;480,49;483,49;486,49;489,49;491,49;492,49;493,50;494,51;495,51;496,53;496,54;498,54;499,55;500,56;500,57;501,59;501,60;501,61;501,62;503,64;503,65;503,66;504,66;504,67;504,68;505,69;506,70;510,71;510,72;511,73;512,74;514,75;516,76;518,77;519,78;521,79;522,79;523,80;525,81;527,84;529,84;531,86;533,87;537,89;540,91;543,92;546,93;548,94;551,95;552,95;552,96;552,97;554,98;555,99;557,100;559,101;561,104;562,104;564,105;566,107;570,108;573,112;575,113;577,114;579,115;583,119;585,120;587,122;589,123;592,126;597,129;600,130;605,133;607,135;610,135;613,137;614,138;617,141;618,142;621,144;624,145;626,148;628,150;629,150;630,152;631,154;631,155;633,157;636,160;636,161;638,162;639,163;641,167;641,168;642,169;643,170;644,172;645,174;645,176;648,179;648,181;649,182;649,184;649,185;650,185;650,186;650,187;650,188;650,189;650,191;650,192;650,193;650,194;649,195;648,196;647,197;646,197;645,197;643,198;643,199;642,199;640,199;639,199;638,199;636,199;634,199;633,199;632,199;631,199;
Stroma; POLYGON; 128, 128, 128; 452,62;451,60;449,59;446,58;442,56;441,54;439,53;436,52;432,51;430,49;427,47;424,47;421,45;416,43;414,43;410,42;407,41;404,40;399,39;396,39;393,37;389,35;388,34;384,33;383,33;382,31;380,30;380,29;377,28;374,26;371,25;369,25;366,25;363,22;361,21;359,21;357,21;355,21;354,20;351,19;350,19;347,19;345,19;343,19;341,16;339,16;338,16;335,16;334,16;331,16;329,16;326,16;324,16;321,16;318,16;314,16;311,16;309,16;306,16;303,16;301,16;299,16;297,16;296,16;293,16;290,16;287,16;283,16;280,16;276,16;275,16;273,16;272,17;271,17;269,17;266,17;264,17;262,17;259,17;258,17;255,17;253,17;251,17;249,17;248,17;245,18;242,18;241,18;239,18;238,18;236,18;234,19;231,19;231,20;230,20;229,20;226,20;224,22;221,23;219,23;216,24;213,24;210,25;208,26;207,27;207,28;206,29;205,30;205,31;204,31;204,32;203,32;202,34;202,35;201,37;201,40;201,41;201,43;201,45;201,46;201,47;201,48;201,49;201,50;201,51;201,52;201,53;201,54;201,55;201,56;201,57;201,58;201,59;201,60;201,61;201,62;201,64;201,65;201,66;201,67;201,68;201,69;201,70;201,71;201,73;201,75;201,76;201,79;201,80;201,81;201,82;201,84;201,85;201,87;201,89;201,90;201,92;201,93;201,94;201,95;201,97;201,98;202,98;202,99;203,99;206,100;207,100;210,100;211,100;213,100;214,100;215,100;218,100;220,100;221,100;222,100;223,99;224,99;225,99;226,99;227,99;228,98;228,97;228,96;229,96;229,95;230,95;230,93;230,92;231,90;231,89;231,88;231,87;232,86;233,84;233,83;233,82;234,82;236,82;239,82;241,82;244,82;245,82;246,82;247,82;248,82;249,82;250,82;252,82;253,82;254,82;256,82;257,82;258,82;260,82;261,82;262,82;263,82;264,84;265,85;267,86;269,87;270,88;271,88;272,88;273,88;275,88;279,88;281,88;284,88;286,88;289,88;291,88;293,88;294,88;296,88;298,88;301,88;304,88;306,88;309,88;312,88;316,88;321,88;326,88;330,88;334,88;337,88;340,87;343,87;348,87;354,87;360,87;367,87;373,87;378,87;383,87;384,87;385,87;387,87;391,87;394,87;398,87;400,87;403,87;406,87;407,87;408,87;410,88;412,88;414,91;415,91;415,92;
Stroma; POLYGON; 128, 128, 128; 482,67;482,65;482,63;481,60;478,57;474,55;471,53;469,51;469,50;467,49;466,48;465,47;463,44;460,44;457,43;454,42;450,41;444,40;439,39;433,39;432,39;430,37;429,36;428,36;427,34;425,32;424,32;423,32;421,31;420,31;420,30;419,30;418,30;417,30;414,30;412,30;409,30;407,30;405,30;402,31;398,32;393,35;388,38;383,42;379,45;377,47;374,51;373,52;371,54;370,54;369,57;369,59;369,62;369,65;369,68;369,71;369,73;369,75;369,79;369,80;371,83;372,86;374,87;376,91;377,92;379,93;
Stroma; POLYGON; 128, 128, 128; 500,65;499,64;498,63;496,62;494,61;491,59;489,58;488,57;487,57;486,56;485,56;483,55;482,55;481,54;479,53;474,50;471,50;467,49;465,49;462,46;459,45;458,43;455,43;455,42;454,41;450,40;447,39;444,38;441,37;437,37;435,35;433,35;432,33;431,32;430,31;429,30;428,30;424,29;422,26;421,26;419,25;418,25;418,24;416,24;413,23;412,23;410,22;407,22;406,21;404,21;402,21;400,21;399,21;398,21;397,21;395,21;393,21;391,21;388,21;385,21;382,21;379,21;376,21;374,21;372,21;369,21;365,22;363,22;360,24;359,24;356,25;353,28;348,30;345,33;343,33;341,35;335,37;328,39;321,42;314,45;308,49;303,52;298,55;295,59;292,63;291,66;289,69;288,73;288,78;
Stroma; POLYGON; 128, 128, 128; 260,26;257,25;254,24;253,24;251,24;249,24;247,24;244,27;243,27;241,28;239,28;236,28;233,29;230,29;227,30;224,32;222,33;219,34;219,35;218,36;216,37;215,38;213,40;210,40;207,40;204,40;202,40;201,40;198,41;197,42;195,44;194,45;193,45;192,46;190,47;189,49;187,49;185,50;184,52;183,52;182,52;181,54;179,56;177,58;176,59;174,60;172,61;169,64;167,65;166,66;165,67;163,69;161,71;160,72;157,76;156,78;155,80;153,83;153,84;153,85;152,87;152,90;152,92;152,96;151,99;151,100;151,102;151,103;151,105;151,106;151,109;151,110;151,111;151,112;151,113;152,113;153,114;155,114;157,114;158,114;158,115;159,115;161,115;163,115;164,115;165,115;166,115;169,114;170,113;171,112;173,111;174,111;176,111;177,110;179,110;181,110;185,110;187,110;188,109;188,108;188,106;188,105;189,105;189,104;
Stroma; POLYGON; 128, 128, 128; 177,73;176,73;174,73;172,72;171,72;170,72;169,72;167,72;166,72;163,72;160,72;158,73;157,75;153,76;152,78;148,80;144,83;141,85;136,86;134,88;131,90;130,90;127,93;125,95;123,96;121,99;120,100;118,102;115,103;113,104;110,105;108,106;106,107;106,110;104,113;103,115;100,117;98,120;96,121;95,124;94,124;92,128;91,129;90,132;90,134;90,137;90,141;90,144;90,146;90,148;90,151;90,153;90,154;90,156;90,157;90,158;90,159;91,159;92,159;95,159;98,159;
Stroma; POLYGON; 128, 128, 128; 121,155;118,154;114,154;113,154;109,154;105,154;103,154;102,154;101,154;100,155;99,156;97,157;96,161;95,162;94,162;94,163;92,166;90,167;90,168;89,170;88,172;88,173;88,174;86,175;85,178;85,180;85,181;85,182;83,185;82,185;82,186;82,188;82,189;82,190;82,192;83,193;83,194;86,195;86,196;87,196;88,196;90,196;91,196;93,196;95,196;97,196;100,196;103,196;106,196;109,196;111,196;113,194;114,192;116,191;118,188;120,185;122,182;127,180;130,180;132,178;133,178;133,177;133,176;132,173;129,169;126,165;
Stroma; POLYGON; 128, 128, 128; 1260,194;1261,195;1263,197;1264,198;1264,200;1265,202;1266,206;1267,208;1267,210;1269,213;1269,214;1269,216;1269,219;1271,221;1271,223;1271,225;1271,227;1271,229;1272,231;1272,233;1272,235;1272,236;1272,237;1272,238;1272,239;1272,240;1272,241;1272,242;1272,243;1272,242;
Stroma; POLYGON; 128, 128, 128; 945,478;946,478;948,479;951,481;951,482;952,483;953,484;955,486;958,491;960,494;962,496;965,500;968,505;971,509;974,514;976,518;978,523;980,527;980,532;981,536;983,538;983,540;983,543;983,544;985,548;985,549;986,551;986,553;986,554;986,555;987,557;987,558;988,560;988,561;988,562;988,565;988,567;988,569;988,571;988,574;988,578;988,580;991,583;991,586;991,589;991,592;991,594;991,595;991,598;991,600;990,600;990,602;990,603;990,606;990,609;990,612;989,614;988,617;986,620;986,622;986,625;985,627;985,631;984,632;984,636;984,640;984,642;984,644;983,646;982,646;981,648;981,650;980,651;980,652;980,653;980,656;980,659;979,662;978,664;977,666;975,670;975,671;974,672;972,675;972,677;971,680;970,683;969,685;969,687;967,691;966,691;964,694;962,696;961,697;961,699;960,702;958,704;958,706;956,708;955,709;955,710;954,710;953,713;952,714;951,715;951,716;951,717;950,718;949,720;948,722;947,724;947,725;945,727;945,729;944,729;942,731;941,732;940,733;939,734;938,735;937,736;935,738;935,740;935,742;932,745;927,749;926,750;923,753;918,755;915,755;912,755;908,756;906,756;903,757;900,759;896,760;893,760;890,762;887,763;883,764;877,764;870,764;862,764;853,764;844,764;833,764;824,764;816,764;809,764;804,765;802,765;801,766;800,766;799,765;798,764;
Stroma; POLYGON; 128, 128, 128; 385,892;384,892;383,892;382,892;381,894;380,894;379,895;379,896;379,897;379,898;378,899;378,900;378,901;378,902;378,903;378,905;378,907;378,909;378,910;377,910;377,911;377,912;377,913;377,914;377,915;377,916;377,917;376,919;376,920;376,921;376,922;375,924;375,926;375,927;375,930;377,932;377,933;379,934;382,938;385,939;387,940;390,942;394,943;401,946;408,948;416,950;423,952;429,954;435,955;439,955;440,955;442,955;444,955;448,955;453,955;456,956;460,956;462,957;463,957;464,957;466,957;469,957;471,957;474,957;477,957;480,957;483,957;486,957;486,956;489,956;491,956;494,956;496,956;500,956;503,956;505,956;508,956;511,956;515,956;519,956;524,956;528,956;532,956;536,956;540,956;544,956;550,956;554,956;558,956;562,956;566,956;569,956;571,956;575,956;578,956;582,956;586,956;589,956;592,956;594,956;596,956;598,955;600,954;603,954;606,954;611,954;618,954;625,954;631,954;637,954;642,954;646,954;648,954;651,953;652,952;655,952;659,952;661,952;665,952;667,952;671,952;676,952;679,952;681,951;682,951;683,950;685,950;687,950;689,950;692,950;697,950;703,950;707,950;711,949;712,948;713,947;713,945;715,944;715,943;716,942;717,941;719,938;720,937;721,937;723,935;724,935;725,932;726,930;727,929;729,925;729,923;732,921;733,920;736,917;739,915;740,914;741,914;742,913;742,912;743,910;743,909;745,908;746,904;750,903;754,901;756,900;759,900;761,899;763,898;764,897;766,896;766,895;767,893;769,891;772,889;773,886;776,884;778,883;782,881;783,879;785,878;786,877;787,877;787,876;789,873;790,870;791,868;791,864;792,862;794,859;796,855;799,851;802,845;803,841;806,837;809,832;812,827;814,824;816,822;817,819;818,814;818,810;818,806;818,803;818,799;818,796;818,793;817,789;814,783;811,776;807,769;803,763;799,757;793,750;788,744;783,738;778,733;772,728;766,723;759,719;750,715;739,711;724,707;697,700;657,693;612,686;570,680;542,677;527,676;517,676;509,676;508,676;
Stroma; POLYGON; 128, 128, 128; 176,815;178,815;178,816;179,816;180,816;180,817;182,817;183,817;184,819;185,821;185,822;185,823;185,824;185,826;185,827;185,828;183,829;182,829;181,829;180,830;179,832;178,833;177,834;175,834;174,834;173,835;172,836;171,836;170,836;169,836;167,838;166,839;165,839;164,840;163,840;162,840;161,841;159,841;158,841;157,841;156,841;154,841;152,841;149,841;148,841;147,841;146,841;145,841;144,841;142,840;141,839;140,838;140,837;139,836;138,835;136,834;135,834;134,833;133,832;132,832;131,832;130,833;129,833;128,834;126,835;122,837;122,839;121,840;120,842;120,843;120,845;119,848;117,851;117,854;117,855;116,856;116,858;115,859;115,860;115,861;114,863;114,865;114,866;114,867;114,869;114,870;113,871;112,872;112,873;112,875;112,877;112,878;113,878;113,880;113,881;115,882;115,884;117,886;117,887;118,888;119,889;120,889;120,890;121,890;122,891;123,892;123,893;125,895;129,896;130,898;131,899;132,899;133,900;134,900;135,900;137,902;139,904;143,906;145,906;147,907;149,909;151,909;152,909;154,911;156,911;159,912;161,913;165,915;167,915;169,915;170,915;171,915;172,915;173,915;175,915;177,916;181,918;183,918;185,918;186,918;186,919;187,919;189,920;190,920;193,921;196,921;199,922;200,922;201,922;203,922;205,924;207,924;211,926;216,926;219,926;221,926;222,926;223,926;225,926;226,926;229,926;231,927;232,927;234,927;235,927;236,927;237,927;238,927;239,926;240,925;241,924;242,924;242,923;242,922;243,922;244,921;244,919;244,918;244,917;244,916;245,915;245,914;245,913;245,912;246,911;247,911;247,910;247,909;248,908;249,908;250,906;250,905;250,904;250,903;251,902;251,901;251,899;252,898;252,897;253,896;253,895;253,893;253,891;253,889;253,886;255,883;255,881;255,879;255,876;255,873;256,869;257,865;257,859;257,851;257,842;
